Ticker,ISIN Code,Company Name,min_date,max_date,figi,cik,has_file,has_data
MUR,US6267171022,Murphy Oil Corp,2005-09-30,2017-06-30,BBG000BPMLC7,717423.0,1.0,1.0
MWI,US5832041025,Moore Wallace Inc.,1987-09-30,1999-03-31,,,0.0,0.0
MWW,US6117421072,Monster Worldwide Inc.,2001-06-30,2011-09-30,BBG000DGZ402,1020416.0,1.0,1.0
MXIM,US57772K1016,Maxim Integrated Products Inc,2000-06-30,2020-06-30,BBG000BPNX12,743316.0,1.0,1.0
MXS,US5777301046,Maxus Energy Corp,1984-12-31,1994-12-31,,,0.0,0.0
MYG,US5785921074,Maytag Corp.,1970-03-31,2006-03-31,BBG002GPNDG1,,1.0,0.0
MYL,NL0011031208,Mylan NV,2004-06-30,2020-06-30,BBG000BPQMX8,1623613.0,1.0,1.0
MZ,US5987093011,Milacron Inc.,1970-03-31,2000-03-31,BBG000F41W93,716823.0,1.0,1.0
N (Inc),CA4532584022,Inco Ltd.,1970-03-31,2002-06-30,BBG000C4WXH1,,1.0,0.0
NAE (Nor),US6554190008,NorAm Energy Corp.,1989-03-31,1997-06-30,,,0.0,0.0
NAV,US63934E1082,Navistar Int'l Corp,1970-03-31,2006-09-30,BBG000BPS5V5,808450.0,1.0,1.0
NAVI,US63938C1080,Navient Corp,2014-06-30,2018-05-31,BBG006BR91G5,1593538.0,1.0,1.0
NBL,US6550441058,Noble Energy Inc.,2007-12-31,2020-06-30,BBG000BPT1R8,72207.0,1.0,1.0
NBR,BMG6359F1032,Nabors Industries Ltd,2000-12-31,2014-12-31,BBG000BZTXK3,1163739.0,1.0,1.0
NC,US6295791031,NACCO Industries Inc,1970-03-31,2000-03-31,BBG000BPTW36,789933.0,1.0,1.0
NCC,US6354051038,National City Corp.,1994-09-30,2008-12-31,BBG002GPPHY0,69970.0,1.0,1.0
NCE,US64352U1034,New Century Energies Inc,1970-03-31,2000-06-30,BBG002GX31Y2,,1.0,0.0
NCLH,BMG667211046,Norwegian Cruise Line Holdings Ltd,2017-10-31,2020-06-30,BBG001WVB2M2,1513761.0,1.0,1.0
NCR,US62886E1082,NCR Corp.,1970-03-31,2007-09-30,BBG000BMXM30,70866.0,1.0,1.0
NDAQ,US6311031081,Nasdaq Inc,2008-12-31,2020-06-30,BBG000F5YBW4,1120193.0,1.0,1.0
NE,GB00BFG3KF26,Noble Corp plc,2001-03-31,2015-06-30,BBG000DTMLC7,1458891.0,1.0,1.0
NEC,US6357711083,National Education Corp,1989-03-31,1994-12-31,,,0.0,0.0
NEE,US65339F1012,NextEra Energy Inc,1976-09-30,2020-06-30,BBG000BJSF01,753308.0,1.0,1.0
NEM,US6516391066,Newmont Mining Corp.,1970-03-31,2020-06-30,BBG000BPWYG4,1164727.0,1.0,1.0
NEU,US6515871076,Newmarket Corp,1987-03-31,1993-12-31,BBG000BJ5TW1,1282637.0,1.0,1.0
NFB,US6594241050,North Fork BanCorp,2002-09-30,2006-09-30,BBG002GPPZ61,352510.0,1.0,0.0
NFLX,US64110L1061,Netflix Inc.,2010-12-31,2020-06-30,BBG000CLD9D1,1065280.0,1.0,1.0
NFX,US6512901082,Newfield Exploration Co.,2010-12-31,2019-01-31,BBG000BK6J68,912750.0,1.0,1.0
NGH,US62952P1021,Nabisco Group Holding Corp,1998-09-30,2000-09-30,,,0.0,0.0
NI,US65473P1057,NiSource Inc.,2000-12-31,2020-06-30,BBG000BPZDS4,1111711.0,1.0,1.0
NKE,US6541061031,Nike Inc.,1988-12-31,2020-06-30,BBG000C5HTN7,320187.0,1.0,1.0
NKTR,US6402681083,Nektar Therapeutics,2018-03-31,2019-09-30,BBG000BHD8K5,906709.0,1.0,1.0
NL,US6291564077,NL Industries Inc,1970-03-31,1993-12-31,BBG000BQ0687,72162.0,1.0,1.0
NLC (Nal),US6298531020,Nalco Chemical Co,1990-03-31,1999-06-30,,,0.0,0.0
NLOK,US6687711084,NortonLifeLock Inc,2003-03-31,2020-06-30,BBG000BH2VV4,849399.0,1.0,1.0
NLSN,GB00BWFY5505,Nielsen Holdings PLC,2013-09-30,2020-06-30,BBG0088CYQ20,1492633.0,1.0,1.0
NLV,US3701201077,NextLevel Systems Inc,1996-06-30,1999-12-31,,,0.0,0.0
NMK,US6535201064,Niagara Mohawk Holdings Inc.,1970-03-31,2001-12-31,BBG002GPPVW1,,1.0,0.0
NOC,US6668071029,Northrop Grumman Corp.,1985-06-30,2020-06-30,BBG000BQ2F03,1133421.0,1.0,1.0
NOV,US6370711011,National Oilwell Varco Inc.,2005-03-31,2020-06-30,BBG000BJXC48,1021860.0,1.0,1.0
NOVL,US6700061053,Novell Inc,1991-12-31,2011-03-31,BBG000BQ3P46,758004.0,1.0,1.0
NOW,US81762P1021,ServiceNow Inc,2019-11-30,2020-06-30,BBG002VH3DV7,1373715.0,1.0,1.0
NRG,US6293775085,NRG Energy Inc,2010-03-31,2020-06-30,BBG000D8RHJ0,1013871.0,1.0,1.0
NRT,US6686051086,Norton Co,1988-06-30,1990-03-31,,,0.0,0.0
NSC,US6558441084,Norfolk Southern Corp.,1982-06-30,2020-06-30,BBG000BQ5GM4,702165.0,1.0,1.0
NSI,US6376572060,National Service Industries Inc,1986-12-31,2001-09-30,BBG002GPPLY1,,1.0,0.0
NSM (Nat),US6376401039,National Semiconductor,1976-12-31,2011-06-30,BBG000BQ5VM1,1520566.0,1.0,1.0
NT,CA6565685089,Nortel Networks,1980-12-31,2002-06-30,BBG000BQ6S47,72911.0,1.0,1.0
NTAP,US64110D1046,NetApp Inc,1999-06-30,2020-06-30,BBG000FP3343,1002047.0,1.0,1.0
NTRS,US6658591044,Northern Trust Corp.,1998-03-31,2020-06-30,BBG000BQ7GH8,73124.0,1.0,1.0
NUE,US6703461052,Nucor Corp.,1985-06-30,2020-06-30,BBG000BQ8MY5,73309.0,1.0,1.0
NVDA,US67066G1040,Nvidia Corp.,2001-12-31,2020-06-30,BBG000BBK0R0,1045810.0,1.0,1.0
NVLS (Nove),US6700081010,Novellus Systems Inc,2000-06-30,2012-03-31,BBG000BQBHD5,836106.0,1.0,1.0
NVR,US62944T1051,NVR Inc,2019-09-30,2020-06-30,BBG000BQC1R4,906163.0,1.0,1.0
NWL,US6512291062,Newell Brands Inc,1989-06-30,2020-06-30,BBG000BQCC63,814453.0,1.0,1.0
NWS,US65249B2088,News Corp Class B,2015-09-30,2020-06-30,BBG004PLW2S7,1564708.0,1.0,1.0
NWSA,US65249B1098,News Corp Class A,2013-09-30,2020-06-30,BBG004PLVW57,1564708.0,1.0,1.0
NXTL,US65332V1035,Nextel Communications Inc,1998-06-30,2005-06-30,BBG002GQ4RZ8,,1.0,0.0
NYN,US6707681002,Nynex Corp.,1983-12-31,1997-06-30,,,0.0,0.0
NYT,US6501111073,New York Times Co,1984-12-31,2010-09-30,BBG000FFD4B4,71691.0,1.0,1.0
NYX,US6294911010,NYSE Euronext Inc,2007-12-31,2013-09-30,BBG000BGFNG7,1368007.0,1.0,1.0
O,US7561091049,Realty Income Corp,2015-06-30,2020-06-30,BBG000DHPPZ6,726728.0,1.0,1.0
OAT,US7474021059,Quaker Oats Co,1970-03-31,2001-06-30,BBG002GPRLY9,81371.0,1.0,0.0
OC,US6907421019,Owens Corning,1970-03-31,2000-09-30,BBG000M44Y70,1370946.0,1.0,1.0
ODFL,US6795801009,Old Dominion Freight Line Inc,2019-12-31,2020-06-30,BBG000CHV281,878927.0,1.0,1.0
ODP,US6762201068,Office Depot Inc.,1999-06-30,2010-09-30,BBG000CP0RF4,800240.0,1.0,1.0
OI,US6907684038,Owens-Illinois Inc.,1970-03-31,2016-11-30,BBG000CNXT23,812074.0,1.0,1.0
OK,US6798331038,Old Kent Financial Corp,1999-12-31,2001-03-31,BBG002GQS6B4,,1.0,0.0
OKE,US6826801036,ONEOK Inc,1970-03-31,2020-06-30,BBG000BQHJ81,1039684.0,1.0,1.0
OM,US6900201020,Outboard Marine Corp.,1973-03-31,1996-09-30,,,0.0,0.0
OMC,US6819191064,Omnicom Group Inc,1997-12-31,2020-06-30,BBG000BS95R5,29989.0,1.0,1.0
OMX (Old),US67622M1080,OfficeMax Inc (Old),1970-06-30,2008-03-31,BBG002GVQ518,,1.0,0.0
ONE,US06423A1034,Bank One Corp.,1988-06-30,2004-06-30,BBG002GLP3K5,,1.0,0.0
ORCL,US68389X1054,Oracle Corp.,1989-09-30,2020-06-30,BBG000BQLY10,1341439.0,1.0,1.0
ORLY,US67103H1077,O'Reilly Automotive Inc,2009-03-31,2020-06-30,BBG000BGZ8C2,898173.0,1.0,1.0
ORX,US68763F1003,Oryx Energy Co.,1988-12-31,1998-12-31,,,0.0,0.0
OTIS,US68902V1070,Otis Worldwide Corp,2020-04-30,2020-06-30,BBG00RP60KZ6,1781335.0,1.0,1.0
OXY,US6745991058,Occidental Petroleum Corp,1982-12-31,2020-06-30,BBG000BQQ4P5,797468.0,1.0,1.0
PAC,US6948901045,Pacific Telesis Group,1983-12-31,1997-03-31,,,0.0,0.0
PALM,US6966431057,Palm Inc.,2000-09-30,2002-06-30,BBG002GSVGC3,,1.0,1.0
PAR,US6988841036,PAR Technology Corp,1997-06-30,2006-12-31,BBG000BRPC76,708821.0,1.0,1.0
PAS,US71343P2002,Pepsiamericas Inc.,1970-03-31,1997-12-31,BBG002GPY7B7,948086.0,1.0,1.0
PAYC,US70432V1026,Paycom Software Inc,2020-01-31,2020-06-30,BBG0064N1072,1590955.0,1.0,1.0
PAYX,US7043261079,Paychex Inc.,1998-12-31,2020-06-30,BBG000BQT1J5,723531.0,1.0,1.0
PBCT,US7127041058,People's United Financial Inc,2008-12-31,2020-06-30,BBG000BQTJH8,1378946.0,1.0,1.0
PBG,US7134091005,Pepsi Bottling Group Inc.,2001-06-30,2009-12-31,BBG002GXQZK7,1076405.0,1.0,1.0
PBI,US7244791007,Pitney Bowes Inc,1970-03-31,2017-02-28,BBG000BQTPS2,78814.0,1.0,1.0
PBY,US7132781094,"Pep Boys: Manny, Moe & Jack",1990-09-30,2000-03-31,BBG000BQVJR4,77449.0,1.0,1.0
PCAR,US6937181088,PACCAR Inc.,1980-12-31,2020-06-30,BBG000BQW5S2,75362.0,1.0,1.0
PCG,US69331C1080,PG&E Corp.,1970-03-31,2018-12-31,BBG000BQWSK0,1004980.0,1.0,1.0
PCH,US7376301039,PotlatchDeltic Corp,1970-06-30,2001-06-30,BBG000BQXCV2,1338749.0,1.0,1.0
PCI,US6992161074,Paramount Communications Inc,1978-12-31,1993-09-30,,,0.0,0.0
PCL,US7292511083,Plum Creek Timber Company,2002-03-31,2015-12-31,BBG000C1J315,849213.0,1.0,1.0
PCLB,US7414401015,Price Co,1985-09-30,1993-09-30,,,0.0,0.0
PCP,US7401891053,Precision Castparts Corp,2007-06-30,2015-12-31,BBG000C0MG78,79958.0,1.0,1.0
PCS (Sprint),US8520615068,Sprint PCS Group,1998-12-31,2004-03-31,,,0.0,0.0
PD,US7172651025,Phelps Dodge Corp,1970-03-31,2006-12-31,BBG002GPQVF9,78066.0,1.0,1.0
PDCO,US7033951036,Patterson Companies,2005-12-31,2018-02-28,BBG000BQYC69,891024.0,1.0,1.0
PDG,CA7259061017,Placer Dome Inc.,1987-09-30,2002-06-30,BBG002GPR1R1,819996.0,1.0,0.0
PDQ,US7419171084,Prime Hospitality Corp,1986-09-30,1990-06-30,BBG002GPRBF2,,1.0,0.0
PEAK,US42250P1030,Healthpeak Properties Inc,2008-03-31,2020-06-30,BBG000BKYGV5,765880.0,1.0,1.0
PEG,US7445731067,Public Service Enterprise Group Inc,1970-03-31,2020-06-30,BBG000BQZP41,788784.0,1.0,1.0
PEL,US6979261038,PanEnergy Corp.,1970-03-31,1997-03-31,,,0.0,0.0
PEP,US7134481081,PepsiCo Inc.,1970-03-31,2020-06-30,BBG000DH7LV9,77476.0,1.0,1.0
PET (Old),69423210,Pacific Enterprises,1970-03-31,1998-03-31,,,0.0,0.0
PETM,US7167681060,PetSmart Inc,2012-12-31,2014-12-31,BBG000BHCC90,863157.0,1.0,1.0
PFE,US7170811035,Pfizer Inc.,1970-03-31,2020-06-30,BBG000BR2F10,78003.0,1.0,1.0
PFG,US74251V1026,Principal Financial Group Inc,2002-09-30,2020-06-30,BBG000NSCRD5,1126328.0,1.0,1.0
PG,US7427181091,Procter & Gamble Co,1970-03-31,2020-06-30,BBG000BR2WS4,80424.0,1.0,1.0
PGL,US7110301063,Peoples Energy Corp,1970-03-31,2006-12-31,BBG002GPQQQ8,,1.0,1.0
PGN,US7432631056,Progress Energy Inc.,1989-09-30,2012-06-30,BBG000BJ2B26,1094093.0,1.0,1.0
PGR,US7433151039,Progressive Corp.,1997-09-30,2020-06-30,BBG000BR39M0,80661.0,1.0,1.0
PH,US7010941042,Parker-Hannifin Corp,1985-12-31,2020-06-30,BBG000BR3N30,76334.0,1.0,1.0
PHA,US71713U1025,Pharmacia Corp.,1970-03-31,2003-03-31,BBG002GPP317,67686.0,1.0,0.0
PHB,US7236861016,Pioneer HI Bred International Inc,1993-12-31,1999-09-30,,,0.0,0.0
PHL (Phi),US7183201042,Philips Industries Inc,1988-03-31,1990-06-30,,,0.0,0.0
PHM,US7458671010,PulteGroup Inc,1984-06-30,2020-06-30,BBG000BR5699,822416.0,1.0,1.0
PIN (PSI),US6936320026,PSI Resources Inc,1976-09-30,1994-09-30,,,0.0,0.0
PKG,US6951561090,Packaging Corp of America,2017-07-31,2020-06-30,BBG000BB8WD9,75677.0,1.0,1.0
PKI,US7140461093,PerkinElmer Inc,1985-06-30,2020-06-30,BBG000FXX8N1,31791.0,1.0,1.0
PLD,US74340W1036,Prologis,2003-09-30,2020-06-30,BBG000B9Z339,1045609.0,1.0,1.0
PLL,US6964293079,Pall Corp.,1988-03-31,2015-06-30,BBG000BRB4K4,75829.0,1.0,1.0
PM,US7181721090,Philip Morris International Inc,2008-03-31,2020-06-30,BBG000J2XPB0,1413329.0,1.0,1.0
PMCS,US69344F1066,PMC-Sierra Inc,2001-09-30,2007-06-30,BBG000BBT750,767920.0,1.0,1.0
PMI (Prem),US7404591023,Premark Int'l Inc,1989-06-30,1996-03-31,,,0.0,0.0
PN (Pan),US6977571024,Pan Am Corp,1970-03-31,1990-12-31,,,0.0,0.0
PNC,US6934751057,PNC Financial Services Group Inc,1988-06-30,2020-06-30,BBG000BRD2F2,713676.0,1.0,1.0
PNR,IE00BLS09M33,Pentair plc,2012-12-31,2020-06-30,BBG000C223L9,77360.0,1.0,1.0
PNU,US7169411094,Pharmacia & Upjohn Inc.,1995-12-31,2000-03-31,,,0.0,0.0
PNW,US7234841010,Pinnacle West Capital Corp,1999-12-31,2020-06-30,BBG000BRDVJ4,764622.0,1.0,1.0
POM,US7132911022,Pepco Holdings Inc.,2007-12-31,2015-12-31,BBG000DQX313,1135971.0,1.0,1.0
PPG,US6935061076,PPG Industries Inc,1970-03-31,2020-06-30,BBG000BRJ952,79879.0,1.0,1.0
PPL,US69351T1060,PPL Corp.,1995-12-31,2020-06-30,BBG000BRJP74,922224.0,1.0,1.0
PPW,US59598X0029,Pacificorp,1989-03-31,1999-09-30,,,0.0,0.0
PRD,US7310951055,Polaroid Corp,1970-03-31,2000-09-30,BBG002GPR459,79326.0,1.0,1.0
PRGO,IE00BGH1M568,Perrigo Company Plc,2011-12-31,2020-06-30,BBG000CNGTY7,1585364.0,1.0,1.0
PRU,US7443201022,Prudential Financial Inc,2002-09-30,2020-06-30,BBG000HCJQY9,1137774.0,1.0,1.0
PSA,US74460D1090,Public Storage,2005-09-30,2020-06-30,BBG000BPPPX2,1393311.0,1.0,1.0
PSFT,US7127131065,People Soft Inc,1998-12-31,2004-09-30,BBG002GSN7H7,,1.0,0.0
PSX,US7185461040,Phillips 66,2012-06-30,2020-06-30,BBG002VX6CQ7,1534701.0,1.0,1.0
PT,US7158251055,Pet Inc,1991-06-30,1994-12-31,,,0.0,0.0
PTV,US6952571056,Pactiv Corp,1999-12-31,2010-09-30,BBG000C3QRT0,1089976.0,1.0,1.0
PVH,US6936561009,PVH Corp.,2013-03-31,2020-06-30,BBG000BRRHK8,78239.0,1.0,1.0
PVN,US7440611025,Providian Corp.,1976-09-30,1997-03-31,,,0.0,0.0
PVN (Fin),US74406A1025,Providian Financial Corp,1997-06-30,2005-09-30,BBG002GX1XZ3,,1.0,0.0
PVT,US7438621044,Provident Companies Inc,1998-09-30,1999-06-30,,,0.0,0.0
PWER,US73930R1023,Power-One Inc,2000-12-31,2004-12-31,BBG000BYJTZ0,1042825.0,1.0,1.0
PWJ,US6956291057,Paine Webber Group Inc,1999-06-30,2000-09-30,,,0.0,0.0
PWR,US74762E1029,Quanta Services Inc.,2009-09-30,2020-06-30,BBG000BBLBH6,1050915.0,1.0,1.0
PXD,US7237871071,Pioneer Natural Resources Co,2008-09-30,2020-06-30,BBG000BXRQN2,1038357.0,1.0,1.0
PYPL,US70450Y1038,PayPal Holdings Inc.,2015-09-30,2020-06-30,BBG0077VNYG1,1633917.0,1.0,1.0
PZE,US70931Q1094,PennzEnergy Co.,1983-03-31,1998-09-30,,,0.0,0.0
Q (Qwe),US7491211097,Qwest Communications Int'l Inc,2000-09-30,2011-03-31,BBG000C4YB50,1037949.0,1.0,1.0
QCOM,US7475251036,Qualcomm Inc,1999-09-30,2020-06-30,BBG000CGCDW3,804328.0,1.0,1.0
QEP,US74733V1008,QEP Resources Inc,2010-09-30,2015-06-30,BBG000BLCN97,1108827.0,1.0,1.0
QLGC,US7472771010,QLogic Corp.,2000-12-31,2010-12-31,BBG000BH8B79,918386.0,1.0,1.0
QRVO,US74736K1016,Qorvo Inc,2015-06-30,2020-06-30,BBG007TJF282,1604778.0,1.0,1.0
QTRN,US7487671007,Quintiles Transnational Corp,1999-12-31,2003-06-30,BBG002GV1ZN5,,1.0,0.0
R,US7835491082,Ryder System Inc,1982-12-31,2017-05-31,BBG000BRVRS3,85961.0,1.0,1.0
RAD,US7677541044,Rite Aid Corp.,1975-12-31,2000-06-30,BBG000BRWJ55,84129.0,1.0,1.0
RAI,US7617131062,Reynolds American Inc.,2002-09-30,2017-06-30,BBG000BBB5W3,1275283.0,1.0,1.0
RAL,US7512773026,Ralston Purina Co.,1970-03-31,2001-09-30,BBG002GPRQP8,81870.0,1.0,0.0
RATL,US75409P2020,Rational Software Corp,2002-03-31,2002-12-31,BBG002GR4076,,1.0,0.0
RBD,US7810881091,Rubbermaid Inc.,1986-06-30,1998-12-31,,,0.0,0.0
RBK,US7581101000,Reebok Int'l Ltd,1987-03-31,2005-12-31,BBG002GPS172,770949.0,1.0,0.0
RCL,LR0008862868,Royal Caribbean Cruises Ltd,2014-12-31,2020-06-30,BBG000BB5B39,884887.0,1.0,1.0
RD,US7802578044,Royal Dutch Petroleum,1970-03-31,2002-06-30,BBG002GPSJY3,,1.0,0.0
RDC,GB00B6SLMV12,Rowan Companies plc,1985-03-31,2014-06-30,BBG000BRZDZ2,85408.0,1.0,1.0
RE,BMG3223R1088,Everest Re Group Ltd,2017-06-30,2020-06-30,BBG000C1XXY7,1095073.0,1.0,1.0
REG,US7588491032,Regency Centers,2017-03-31,2020-06-30,BBG000BL4844,910606.0,1.0,1.0
REGN,US75886F1075,Regeneron Pharmaceuticals Inc.,2013-06-30,2020-06-30,BBG000C75K91,872589.0,1.0,1.0
REN (Rol),US78648R2031,Safety Kleen Corp,1985-12-31,1995-03-31,,,0.0,0.0
RF,US7591EP1005,Regions Financial Corp.,1998-09-30,2020-06-30,BBG000Q3JQJ6,1281761.0,1.0,1.0
RHI,US7703231032,Robert Half Int'l Inc,2000-12-31,2020-06-30,BBG000BS5GM0,315213.0,1.0,1.0
RHT,US7565771026,Red Hat Inc.,2009-09-30,2019-06-30,BBG000BWXMM7,1087423.0,1.0,1.0
RIG,CH0048265513,Transocean Ltd,1999-12-31,2017-06-30,BBG000BH5P17,1451505.0,1.0,1.0
RJF,US7547301090,Raymond James Financial Inc,2017-03-31,2020-06-30,BBG000BS74T8,720005.0,1.0,1.0
RL,US7512121010,Ralph Lauren Corp,2007-03-31,2020-06-30,BBG000BS1192,1037038.0,1.0,1.0
RLGY,US75605Y1064,Realogy Holdings Corp,2006-09-30,2007-03-31,BBG0033B9H17,1398987.0,1.0,1.0
RLM,US7617631012,Reynolds Metals Co,1970-03-31,2000-03-31,BBG002GPS5V6,83604.0,1.0,0.0
RMD,US7611521078,ResMed Inc.,2017-07-31,2020-06-30,BBG000L4NCN0,943819.0,1.0,1.0
RMG,US12686C1099,Cablevision Systems Corp.,2010-12-31,2016-03-31,BBG000BGR7B4,1053112.0,1.0,1.0
RML,US7823521080,Russell Corp.,1984-12-31,2000-09-30,BBG002GPSLL2,,1.0,0.0
RNB,US7607191043,Republic New York Corp,1995-09-30,1999-12-31,,,0.0,0.0
ROH,US7753711073,Rohm & Hass Co,1982-09-30,2009-03-31,BBG002GPSDM9,84792.0,1.0,1.0
ROK,US7739031091,Rockwell Automation Inc.,1970-03-31,2020-06-30,BBG000BBCHL8,1024478.0,1.0,1.0
ROL,US7757111049,Rollins Inc,2018-10-31,2020-06-30,BBG000BSBD13,84839.0,1.0,1.0
ROP,US7766961061,Roper Technologies Inc,1970-03-31,2020-06-30,BBG000F20X23,882835.0,1.0,1.0
ROST,US7782961038,Ross Stores Inc,2009-12-31,2020-06-30,BBG000BSC9R3,745732.0,1.0,1.0
RRC,US75281A1097,Range Resources Corp.,2007-12-31,2018-05-31,BBG000FVXGF6,315852.0,1.0,1.0
RRD,US2578672006,RR Donnelley & Sons Co,1984-09-30,2012-09-30,BBG000BH96J6,29669.0,1.0,1.0
RSG,US7607591002,Republic Services Inc.,2008-12-31,2020-06-30,BBG000BPXYW5,1060391.0,1.0,1.0
RSH,US74979E1010,RadioShack Corp.,1973-03-31,2011-06-30,,,0.0,0.0
RTN,US7551115071,Raytheon Co. (Old),1970-03-31,2020-03-31,BBG000BSD956,1047122.0,1.0,1.0
RTX,US75513E1010,Raytheon Technologies Corp,1970-03-31,2020-06-30,BBG000BW8TX8,101829.0,1.0,1.0
RYAN,US7835201093,Ryan's Restaurant,1989-09-30,1996-12-31,BBG002GQXK18,,1.0,0.0
RYC,US7546031086,Raychem Corp.,1988-06-30,1999-06-30,,,0.0,0.0
RYI,US7837541041,Ryerson Holding Corp,1970-03-31,1998-06-30,BBG000Q7V3X8,1481582.0,1.0,1.0
S,US85207U1051,Sprint Corp,1972-09-30,2013-06-30,BBG004S5X422,101830.0,1.0,1.0
S (Sears),US8123871084,Sears Roebuck & Co,1970-03-31,2004-12-31,BBG002GPT670,101830.0,1.0,1.0
SAF,US7864291007,Safeco Corp.,1976-09-30,2008-06-30,BBG002GQXKZ1,86104.0,1.0,1.0
SAI,US8669301009,Sunamerica Inc.,1970-06-30,1998-12-31,,,0.0,0.0
SANM,US8010561020,Sanmina Corp.,2000-06-30,2007-06-30,BBG000BHC504,897723.0,1.0,1.0
SAPE,US8030621085,Sapient Corp.,2000-06-30,2002-03-31,BBG000DG5JH4,1008817.0,1.0,1.0
SB (Salomon),US1730730082,Salomon Inc.,1981-06-30,1997-09-30,,,0.0,0.0
SBAC,US78410G1040,SBA Comm's Corp,2017-09-30,2020-06-30,BBG000D2MBW6,1034054.0,1.0,1.0
SBL,US8715081076,Symbol Technologies Inc,2000-12-31,2006-12-31,BBG002GPVMP2,,1.0,0.0
SBUX,US8552441094,Starbucks Corp.,2000-06-30,2020-06-30,BBG000CTRNT1,829224.0,1.0,1.0
SCG,US80589M1027,SCANA Corp.,2009-03-31,2018-12-31,BBG000BSLNN6,754737.0,1.0,1.0
SCHW,US8085131055,Charles Schwab Corp.,1997-06-30,2020-06-30,BBG000BSM368,316709.0,1.0,1.0
SCI,US8175651046,Service Corp. Int'l,1986-12-31,1999-12-31,BBG000BTHJB1,89089.0,1.0,1.0
SDS,US8673631037,Sungard Data Systems Inc,2002-09-30,2005-06-30,BBG002GQZ2Z9,1357955.0,1.0,1.0
SE,US8475601097,Spectra Energy Corp.,2007-03-31,2017-01-31,BBG000DNTVX8,1373835.0,1.0,1.0
SEBL,US8261701028,Siebel Systems Inc.,2000-06-30,2005-12-31,BBG002GW39J4,,1.0,0.0
SEE,US81211K1007,Sealed Air Corp.,1998-06-30,2020-06-30,BBG000C22T32,1012100.0,1.0,1.0
SEG,US8118041032,Seagate Technology (Old),1996-09-30,2000-09-30,,,0.0,0.0
SFA,US8086551046,Scientific-Atlanta Inc,1981-03-31,2005-12-31,BBG002GPSY52,,1.0,0.0
SFS (Sant),US80218K1051,Santa Fe Snyder Corp.,1990-12-31,1997-06-30,,,0.0,0.0
SFX,US8021831032,Santa FE Pac Corp,1983-12-31,1995-06-30,,,0.0,0.0
SGI (Old),US8270561025,Silicon Graphics Inc (Old),1995-03-31,2000-03-31,BBG002GPTLK2,743821.0,1.0,0.0
SGP,US8066051017,Schering-Plough Corp.,1970-03-31,2009-09-30,BBG002GPSWW6,310158.0,1.0,1.0
SHLD,US8123501061,Sears Holdings Corp,2005-03-31,2012-06-30,BBG000PQ6YJ3,,1.0,1.0
SHN,US8250391005,Shoney's Inc.,1985-03-31,1996-12-31,,,0.0,0.0
SHW,US8243481061,Sherwin-Williams Co.,1970-03-31,2020-06-30,BBG000BSXT78,89800.0,1.0,1.0
SIAL,US8265521018,Sigma-Aldrich Corp.,1994-09-30,2015-09-30,BBG000BSYDB7,90185.0,1.0,1.0
SIG,BMG812761002,Signet Jewelers Ltd,2015-09-30,2018-02-28,BBG000C50012,832988.0,1.0,1.0
SII,US8321101003,Smith Int'l Inc,2006-12-31,2010-06-30,BBG000BT01P3,,1.0,1.0
SITC,US82981J1097,SITE Centers Corp,2007-03-31,2008-12-31,BBG000BGZBK6,894315.0,1.0,1.0
SIVB,US78486Q1013,SVB Financial Group,2018-03-31,2020-06-30,BBG000BT0PL4,719739.0,1.0,1.0
SJM,US8326964058,J. M. Smucker Co,2008-12-31,2020-06-30,BBG000BT1984,91419.0,1.0,1.0
SK (Old),US7864841058,Safety Kleen Corp (Old),1987-12-31,1998-03-31,,,0.0,0.0
SKY,US8308301055,Skyline Champion Corp,1974-06-30,1995-06-30,BBG000BT2X53,90896.0,1.0,1.0
SLB,AN8068571086,Schlumberger NV,1970-03-31,2020-06-30,BBG000BT4384,87347.0,1.0,1.0
SLG,US78440X1019,SL Green Realty,2015-03-31,2020-06-30,BBG000BVP7C2,1040971.0,1.0,1.0
SLM,US78442P1066,SLM Corp.,1998-09-30,2014-03-31,BBG000BBD2K1,1032033.0,1.0,1.0
SLR,US8341821077,Solectron Corp.,1998-12-31,2007-09-30,BBG002GPTWX4,835541.0,1.0,1.0
SMI,US8517831009,Springs Industries Inc.,1970-03-31,2000-09-30,,,0.0,0.0
SMS,US8194861014,Shared Medical Systems Corp,1984-12-31,2000-03-31,,,0.0,0.0
SNA,US8330341012,Snap-On Inc.,1982-09-30,2020-06-30,BBG000BT7MD3,91440.0,1.0,1.0
SNC,US8204841030,Shawmut National Corp.,1989-06-30,1995-09-30,,,0.0,0.0
SNDK,US80004C1018,SanDisk Corp,2006-06-30,2016-03-31,BBG000FG4RN8,1000180.0,1.0,1.0
SNI,US8110651010,Scripps Networks Interactive Inc,2008-09-30,2018-02-28,BBG000RQWLK8,1430602.0,1.0,1.0
SNPS,US8716071076,Synopsys Inc,2017-03-31,2020-06-30,BBG000BSG1H7,883241.0,1.0,1.0
SNT,US8354151008,Sonat Inc.,1970-03-31,1999-09-30,,,0.0,0.0
SNV,US87161C5013,Synovus Financial Corp.,1997-12-31,2007-12-31,BBG000BLP217,18349.0,1.0,1.0
SO,US8425871071,Southern Co.,1970-03-31,2020-06-30,BBG000BT9GG1,92122.0,1.0,1.0
